epoch,learning_rate,train_loss,train_rmse_db,train_mae_db,train_sparse_calibrated_iso_rmse_db,train_sparse_calibrated_iso_mae_db,train_rmse_improvement_vs_sparse_calibrated_iso_db,train_mae_improvement_vs_sparse_calibrated_iso_db,train_mean_sparse_points,train_valid_pixels,val_loss,val_rmse_db,val_mae_db,val_sparse_calibrated_iso_rmse_db,val_sparse_calibrated_iso_mae_db,val_rmse_improvement_vs_sparse_calibrated_iso_db,val_mae_improvement_vs_sparse_calibrated_iso_db,val_mean_sparse_points,val_valid_pixels,best_val_rmse_db,improved,patience_used
86,0.001,0.09353587301051389,5.977738943417487,3.3091015011493976,13.101052698452534,9.56164954356455,7.123313755035047,6.252548042415153,100.74889852677957,859323264.0,0.09110947440932976,5.887458588882739,3.2474921040043303,13.12325881268451,9.576937950037607,7.235800223801771,6.329445846033277,100.0,112161599.0,5.870680375932155,False,3
87,0.001,0.09372557274636192,5.983268829344239,3.3105544873855526,13.112086089506434,9.567160928742178,7.128817260162195,6.256606441356626,100.47400064252605,859323264.0,0.09070180214188073,5.874208418146872,3.1865314504833333,13.12325881268451,9.576937950037607,7.249050394537638,6.390406499554274,100.0,112161599.0,5.870680375932155,False,4
88,0.001,0.09325824919185449,5.968822065539628,3.29972354108756,13.115703496653312,9.567250446276757,7.146881431113684,6.2675269051891975,100.62142594887328,859323264.0,0.09032022829554724,5.861782928051421,3.1467621730321444,13.12325881268451,9.576937950037607,7.2614758846330885,6.430175777005463,100.0,112161599.0,5.861782928051421,True,0
89,0.001,0.09369739447002369,5.982348184201009,3.310858804469653,13.1136612922951,9.567638580188607,7.1313131080940915,6.256779775718954,100.21505117261003,859323264.0,0.09058226071549265,5.8703175762108355,3.1737219833813177,13.12325881268451,9.576937950037607,7.252941236473674,6.403215966656289,100.0,112161599.0,5.861782928051421,False,1
90,0.001,0.09367341762641103,5.982111953490713,3.3096038454278367,13.11544158993662,9.569344556346143,7.1333296364459065,6.259740710918306,100.1602643535729,859323264.0,0.09046895079984424,5.866605978817597,3.165738392000813,13.12325881268451,9.576937950037607,7.256652833866913,6.4111995580367935,100.0,112161599.0,5.861782928051421,False,2
91,0.001,0.09333061884197019,5.970891961910684,3.3040958192887935,13.11786458252133,9.569677261757457,7.146972620610645,6.2655814424686636,100.32744733581164,859323264.0,0.09052565335976274,5.868604316580658,3.182192030803698,13.12325881268451,9.576937950037607,7.254654496103852,6.394745919233909,100.0,112161599.0,5.861782928051421,False,3
92,0.001,0.09382854912993491,5.987062577179341,3.31211987078823,13.120811308252211,9.572066906127658,7.13374873107287,6.259947035339428,100.56417228876957,859323264.0,0.09053656448390376,5.868838806708811,3.152208124502576,13.12325881268451,9.576937950037607,7.254420005975699,6.424729825535031,100.0,112161599.0,5.861782928051421,False,4
93,0.001,0.09350521487242675,5.976307269387757,3.3026650285706682,13.110998464582007,9.566973630775577,7.13469119519425,6.264308602204908,100.13307173344349,859323264.0,0.09047212761439634,5.86680150664415,3.1880329770887093,13.12325881268451,9.576937950037607,7.256457306040359,6.388904972948898,100.0,112161599.0,5.861782928051421,False,5
94,0.001,0.09341109874446311,5.973536404914675,3.3014042763073617,13.116907643541385,9.569016698353927,7.14337123862671,6.267612422046565,100.60085364174583,859323264.0,0.09050002579022659,5.867695754320146,3.160345786551242,13.12325881268451,9.576937950037607,7.2555630583643635,6.416592163486365,100.0,112161599.0,5.861782928051421,False,6
95,0.001,0.09341652829763472,5.973529906623954,3.3013388440045772,13.112000052194983,9.568635512933117,7.138470145571029,6.267296668928539,100.55868787002616,859323264.0,0.09041826445818617,5.8650157010780495,3.1696902977016226,13.12325881268451,9.576937950037607,7.25824311160646,6.407247652335984,100.0,112161599.0,5.861782928051421,False,7
96,0.001,0.0935287902052357,5.977462878173362,3.303325705871964,13.115404142068762,9.569801958137141,7.1379412638954,6.266476252265177,100.25900683831291,859323264.0,0.09035895503220263,5.8631417704306825,3.1490428611400234,13.12325881268451,9.576937950037607,7.260117042253827,6.427895088897584,100.0,112161599.0,5.861782928051421,False,8
97,0.001,0.09355890206587822,5.978216954042333,3.3026243896150356,13.115501713286438,9.568905100653716,7.137284759244105,6.2662807110386805,100.30874523842306,859323264.0,0.09047272552348924,5.866799978597742,3.161551644337738,13.12325881268451,9.576937950037607,7.256458834086768,6.415386305699869,100.0,112161599.0,5.861782928051421,False,9
98,0.001,0.09341169169470777,5.973390981151552,3.301219455435341,13.115618345495948,9.568343289958923,7.142227364344396,6.2671238345235825,100.76117536371564,859323264.0,0.09032455810837531,5.861935672903706,3.1549122619052534,13.12325881268451,9.576937950037607,7.261323139780804,6.422025688132353,100.0,112161599.0,5.861782928051421,False,10
99,0.001,0.09341471947499834,5.973599061422962,3.301461739694039,13.122772715165917,9.573199602099915,7.149173653742955,6.271737862405876,100.27808756712102,859323264.0,0.09040725597421105,5.8645358276528,3.1548679976468597,13.12325881268451,9.576937950037607,7.25872298503171,6.422069952390747,100.0,112161599.0,5.861782928051421,False,11
100,0.001,0.0931033285583606,5.963708798295321,3.291579459962113,13.10964241101763,9.565319119534509,7.145933612722309,6.273739659572396,100.64905456881912,859323264.0,0.09044930418388228,5.8659822631873215,3.14852301744557,13.12325881268451,9.576937950037607,7.257276549497188,6.4284149325920374,100.0,112161599.0,5.861782928051421,False,12
101,0.001,0.09347535168721988,5.975752656036466,3.2993648860413023,13.116635854055039,9.568419534258064,7.140883198018573,6.269054648216762,100.56366744687686,859323264.0,0.09023271316892645,5.859053671854991,3.1309622389120895,13.12325881268451,9.576937950037607,7.264205140829519,6.445975711125517,100.0,112161599.0,5.859053671854991,True,0
102,0.001,0.09316875956810343,5.965841121531058,3.2952934233315485,13.109701116905004,9.565686035005331,7.143859995373946,6.270392611673783,100.59871953738124,859323264.0,0.09037493694615498,5.863727872758353,3.165082215438102,13.12325881268451,9.576937950037607,7.259530939926157,6.411855734599505,100.0,112161599.0,5.859053671854991,False,1
103,0.001,0.09322477837206683,5.967582553139089,3.29612672440694,13.117595107345743,9.56950344823901,7.150012554206653,6.27337672383207,100.44582128596998,859323264.0,0.09031456162671694,5.8616152928925835,3.149582106528278,13.12325881268451,9.576937950037607,7.261643519791926,6.4273558435093285,100.0,112161599.0,5.859053671854991,False,2
104,0.001,0.09302030500467653,5.961018411059236,3.2905652085022568,13.116898186903974,9.567515088245068,7.155879775844738,6.276949879742812,100.88108678691083,859323264.0,0.09006549277750964,5.853527909032667,3.1369990320840557,13.12325881268451,9.576937950037607,7.269730903651843,6.439938917953551,100.0,112161599.0,5.853527909032667,True,0
105,0.001,0.0932273257977812,5.967576251560098,3.2930178597201345,13.106166657408112,9.562005717443256,7.138590405848014,6.268987857723122,100.5499908210565,859323264.0,0.09021146919871315,5.858294747587086,3.1646654674118904,13.12325881268451,9.576937950037607,7.264964065097423,6.412272482625717,100.0,112161599.0,5.853527909032667,False,1
106,0.001,0.0933561695250033,5.9720563420912525,3.2946633007424317,13.115970039136242,9.567176781914752,7.143913697044989,6.27251348117232,100.37273394832255,859323264.0,0.09023059257881695,5.8588977543704095,3.1320417393924633,13.12325881268451,9.576937950037607,7.2643610583141,6.444896210645144,100.0,112161599.0,5.853527909032667,False,2
107,0.001,0.09296665192416236,5.959538608227035,3.287912446910084,13.11014498749677,9.564917251559478,7.150606379269735,6.277004804649394,100.52629767313782,859323264.0,0.09005575851024536,5.853246171201556,3.1394326847551453,13.12325881268451,9.576937950037607,7.270012641482953,6.437505265282462,100.0,112161599.0,5.853246171201556,True,0
108,0.001,0.09345502049146595,5.974853454957341,3.297280076459096,13.124486016762894,9.571412178711828,7.149632561805554,6.274132102252732,100.28564872183212,859323264.0,0.09001646222274624,5.851938052233577,3.136346474184092,13.12325881268451,9.576937950037607,7.271320760450933,6.440591475853514,100.0,112161599.0,5.851938052233577,True,0
109,0.001,0.09331707988979182,5.970356740220882,3.2944627951443426,13.118455492977894,9.571598749361916,7.148098752757012,6.277135954217574,100.6690531919776,859323264.0,0.09009195700957534,5.854421698079514,3.1560264951955617,13.12325881268451,9.576937950037607,7.268837114604996,6.420911454842045,100.0,112161599.0,5.851938052233577,False,1
110,0.001,0.09304171661667186,5.961838152491833,3.287945850811971,13.11734485156302,9.568859091774804,7.1555066990711875,6.280913240962834,100.22520537886089,859323264.0,0.09060971725606516,5.871271108909435,3.181625377416383,13.12325881268451,9.576937950037607,7.251987703775074,6.395312572621224,100.0,112161599.0,5.851938052233577,False,2
111,0.001,0.09311705392275263,5.964212710491532,3.288159112814383,13.115207686033132,9.566964531173218,7.1509949755416,6.278805418358835,100.54020377254578,859323264.0,0.08993501115715906,5.849258662418871,3.133662772140044,13.12325881268451,9.576937950037607,7.274000150265639,6.443275177897563,100.0,112161599.0,5.849258662418871,True,0
112,0.001,0.0930910187386381,5.963408137829051,3.2878268676489597,13.106704609302646,9.568301523371767,7.143296471473596,6.2804746557228075,100.57475102115747,859323264.0,0.09013155885459331,5.855660853138796,3.1395511260275453,13.12325881268451,9.576937950037607,7.267597959545713,6.437386824010062,100.0,112161599.0,5.849258662418871,False,1
113,0.001,0.0930244426534302,5.961252041151098,3.285344092144816,13.113629662478072,9.568867435549842,7.152377621326974,6.283523343405026,100.72090274909358,859323264.0,0.0903207834893733,5.8618455354272285,3.1848359838379268,13.12325881268451,9.576937950037607,7.261413277257281,6.3921019661996805,100.0,112161599.0,5.849258662418871,False,2
114,0.001,0.09310639180822869,5.963849470713612,3.2898917817788766,13.118212270155334,9.571058480036681,7.1543627994417225,6.281166698257804,100.6839460278122,859323264.0,0.09008598783880137,5.8542766102199915,3.1647924471458366,13.12325881268451,9.576937950037607,7.268982202464518,6.41214550289177,100.0,112161599.0,5.849258662418871,False,3
115,0.001,0.0926345797876517,5.948668792945228,3.2759205888320975,13.110172683551566,9.561733218711044,7.161503890606338,6.285812629878947,100.75478452430126,859323264.0,0.08997120810777284,5.850485724509343,3.1562359992745823,13.12325881268451,9.576937950037607,7.272773088175167,6.420701950763025,100.0,112161599.0,5.849258662418871,False,4
116,0.001,0.09316212472761605,5.965659236900186,3.2889908545231705,13.12170072410557,9.571263822435046,7.156041487205385,6.282272967911876,99.95301528294094,859323264.0,0.08996350115186043,5.850199391614705,3.142914999031888,13.12325881268451,9.576937950037607,7.273059421069805,6.434022951005719,100.0,112161599.0,5.849258662418871,False,5
117,0.001,0.09309274481169102,5.963658798414616,3.2866928684709737,13.11542495378785,9.568305163445453,7.151766155373234,6.2816122949744795,100.13242920739823,859323264.0,0.09031431625984358,5.861699171151189,3.196658211871605,13.12325881268451,9.576937950037607,7.261559641533321,6.380279738166002,100.0,112161599.0,5.849258662418871,False,6
118,0.001,0.09284639693851338,5.955430453805841,3.2814860555200798,13.11380776644583,9.566020535433799,7.15837731263999,6.284534479913718,100.14650741199688,859323264.0,0.09018565103244246,5.8574135210487075,3.1381240583954226,13.12325881268451,9.576937950037607,7.265845291635802,6.438813891642184,100.0,112161599.0,5.849258662418871,False,7
119,0.001,0.09278128582781807,5.953239713790316,3.2807957588356413,13.1141833170152,9.564623597226387,7.160943603224885,6.283827838390746,100.48110285006196,859323264.0,0.09022152271079883,5.858640829143418,3.16560329953035,13.12325881268451,9.576937950037607,7.264617983541092,6.411334650507257,100.0,112161599.0,5.849258662418871,False,8
120,0.001,0.09279197081376453,5.95370066718004,3.277627059855789,13.112638909678962,9.565237392432564,7.158938242498922,6.287610332576776,100.81225618431318,859323264.0,0.09005143173206388,5.853020651443624,3.1674290826132037,13.12325881268451,9.576937950037607,7.2702381612408855,6.409508867424403,100.0,112161599.0,5.849258662418871,False,9
121,0.001,0.0929855901020389,5.959840234195173,3.280687853430441,13.117645149412912,9.572640559862696,7.1578049152177385,6.291952706432255,100.28899903621094,859323264.0,0.0897792980200454,5.844176892383692,3.130572627513094,13.12325881268451,9.576937950037607,7.2790819203008175,6.446365322524513,100.0,112161599.0,5.844176892383692,True,0
122,0.001,0.09296558053942504,5.958918105231565,3.2815278631278857,13.112819861286642,9.567973526316635,7.153901756055077,6.286445663188749,99.96899811831658,859323264.0,0.08984947129246894,5.846402229656943,3.1180337220406424,13.12325881268451,9.576937950037607,7.276856583027567,6.458904227996964,100.0,112161599.0,5.844176892383692,False,1
123,0.001,0.09303362542837201,5.961411201800308,3.281266032674288,13.119640187742888,9.572643662304015,7.15822898594258,6.291377629629727,100.47434485290744,859323264.0,0.08999290145682486,5.851112606657307,3.1478667160629548,13.12325881268451,9.576937950037607,7.272146206027203,6.429071233974652,100.0,112161599.0,5.844176892383692,False,2
124,0.001,0.0931292011371093,5.964716165727218,3.2849023218403173,13.115032507540624,9.571830757511064,7.150316341813406,6.286928435670747,100.19267749782,859323264.0,0.08972572083218713,5.8423607648587375,3.1553418708394125,13.12325881268451,9.576937950037607,7.280898047825772,6.421596079198194,100.0,112161599.0,5.8423607648587375,True,0
125,0.001,0.09253791138179676,5.945549999308709,3.271791135722121,13.105917256368546,9.562379651227504,7.1603672570598365,6.290588515505383,100.60882784891459,859323264.0,0.08993678301405371,5.849340215092757,3.1618823936791416,13.12325881268451,9.576937950037607,7.273918597591753,6.415055556358466,100.0,112161599.0,5.8423607648587375,False,1
126,0.001,0.09279925326943923,5.954096265897425,3.276173794330093,13.109946012674904,9.56430546607429,7.155849746777479,6.288131671744196,100.63674331084492,859323264.0,0.08999873469636012,5.851333039928412,3.159588930476999,13.12325881268451,9.576937950037607,7.271925772756098,6.417349019560608,100.0,112161599.0,5.8423607648587375,False,2
127,0.001,0.09274603900733498,5.951883379252584,3.2765418673978783,13.11930839145853,9.570470563333894,7.167425012205946,6.293928695936016,100.2977534535775,859323264.0,0.0902795609965753,5.860508927847657,3.179112129767337,13.12325881268451,9.576937950037607,7.262749884836853,6.3978258202702705,100.0,112161599.0,5.8423607648587375,False,3
128,0.001,0.09251365166228598,5.944429323608256,3.272702270283235,13.109019858277923,9.566147584827867,7.164590534669667,6.293445314544632,100.9341181330029,859323264.0,0.09004029213042741,5.852713549912772,3.1720824198931044,13.12325881268451,9.576937950037607,7.270545262771738,6.404855530144502,100.0,112161599.0,5.8423607648587375,False,4
129,0.001,0.09238727744149042,5.940590977159333,3.2699207992697845,13.107945247806459,9.563874603771929,7.167354270647126,6.293953804502144,100.74957547386296,859323264.0,0.08976103645864497,5.843576588986566,3.1359311554572256,13.12325881268451,9.576937950037607,7.279682223697944,6.441006794580382,100.0,112161599.0,5.8423607648587375,False,5
130,0.001,0.09241174364383176,5.941614797485254,3.268206929837058,13.115641120572697,9.567935743678412,7.174026323087443,6.299728813841353,100.68622929000873,859323264.0,0.08995539630145839,5.849861740298544,3.1525941267117634,13.12325881268451,9.576937950037607,7.273397072385966,6.424343823325843,100.0,112161599.0,5.8423607648587375,False,6
131,0.001,0.09263383592212253,5.948439980051756,3.27324363101963,13.120228488276748,9.57075358546327,7.171788508224992,6.29750995444364,100.63063931341503,859323264.0,0.08973708499767137,5.842764608117991,3.1352649448230494,13.12325881268451,9.576937950037607,7.280494204566518,6.441673005214557,100.0,112161599.0,5.8423607648587375,False,7
132,0.001,0.09235239803528471,5.939546703314433,3.2681090635816883,13.109872132516127,9.565219661037828,7.170325429201694,6.29711059745614,100.39321446601497,859323264.0,0.09001485095097778,5.851870522110712,3.1711871090122385,13.12325881268451,9.576937950037607,7.271388290573798,6.405750841025368,100.0,112161599.0,5.8423607648587375,False,8
133,0.001,0.0926483441499799,5.949015775816169,3.272731600630796,13.114019118365917,9.565057972758433,7.165003342549748,6.292326372127637,100.3564642709624,859323264.0,0.08987907820454474,5.847398067291062,3.159267879196337,13.12325881268451,9.576937950037607,7.275860745393448,6.41767007084127,100.0,112161599.0,5.8423607648587375,False,9
134,0.001,0.09280911782720891,5.954091660593147,3.2769855800738568,13.11956084041712,9.572753633724503,7.165469179823973,6.2957680536506455,100.11303868924686,859323264.0,0.08994462468734618,5.849647995926382,3.1819932261308077,13.12325881268451,9.576937950037607,7.2736108167581275,6.394944723906799,100.0,112161599.0,5.8423607648587375,False,10
135,0.001,0.09267561149163918,5.949496857613351,3.2741176520737136,13.121562788122153,9.574191728155052,7.172065930508802,6.300074076081338,100.44056634081417,859323264.0,0.0897884237883466,5.844536346309983,3.1437934274635295,13.12325881268451,9.576937950037607,7.278722466374527,6.433144522574077,100.0,112161599.0,5.8423607648587375,False,11
136,0.001,0.0926563359206206,5.949589223880712,3.2729356678978494,13.11997422677424,9.572027782317784,7.170385002893528,6.299092114419935,100.39239983477901,859323264.0,0.08990538505355963,5.84836378933318,3.168547233799689,13.12325881268451,9.576937950037607,7.27489502335133,6.408390716237918,100.0,112161599.0,5.8423607648587375,False,12
137,0.001,0.09284888869821588,5.955576925478607,3.2737706368554687,13.121241996711317,9.575440943723828,7.16566507123271,6.30167030686836,100.5609022901464,859323264.0,0.08994143020905805,5.849587653219748,3.196429392469699,13.12325881268451,9.576937950037607,7.273671159464762,6.380508557567907,100.0,112161599.0,5.8423607648587375,False,13
138,0.001,0.09244737016493879,5.94252794579013,3.265832503401188,13.119070953365101,9.565858745911946,7.176543007574971,6.300026242510758,100.32500344210382,859323264.0,0.0896419868124335,5.839677054793979,3.115448553608798,13.12325881268451,9.576937950037607,7.283581757890531,6.461489396428808,100.0,112161599.0,5.839677054793979,True,0
139,0.001,0.09276951899787578,5.952722204480862,3.2740480827946024,13.118648964909001,9.57127260958223,7.165926760428139,6.297224526787629,100.15558309238607,859323264.0,0.08971540881006905,5.842003540296745,3.1163733643365767,13.12325881268451,9.576937950037607,7.281255272387765,6.4605645857010305,100.0,112161599.0,5.839677054793979,False,1
140,0.001,0.0924514652381647,5.942393639964661,3.267528200685371,13.111853009361175,9.565972332968283,7.169459369396514,6.298444132282912,100.61177658451513,859323264.0,0.08975187764408883,5.843187341493373,3.1431380410553884,13.12325881268451,9.576937950037607,7.280071471191137,6.433799908982218,100.0,112161599.0,5.839677054793979,False,2
141,0.001,0.09262592033667712,5.948485197524893,3.269570901114345,13.115989960585505,9.56644978833018,7.167504763060612,6.296878887215835,100.72753453577494,859323264.0,0.08972039123934307,5.84219978164403,3.1263784123878264,13.12325881268451,9.576937950037607,7.2810590310404795,6.450559537649781,100.0,112161599.0,5.839677054793979,False,3
142,0.001,0.09235104984123801,5.939306236701806,3.2624776464506375,13.115474614797918,9.566786026754189,7.176168378096112,6.304308380303551,100.47434485290744,859323264.0,0.08961428798149142,5.838781130825216,3.1298650468820437,13.12325881268451,9.576937950037607,7.284477681859293,6.447072903155563,100.0,112161599.0,5.838781130825216,True,0
143,0.001,0.09261967122511017,5.948067702816808,3.268738387722737,13.114941857428132,9.569929595202952,7.166874154611324,6.301191207480215,100.64116067740603,859323264.0,0.08984514095642593,5.846416878696605,3.1809182431279353,13.12325881268451,9.576937950037607,7.276841933987905,6.396019706909671,100.0,112161599.0,5.838781130825216,False,1
144,0.001,0.09238904243042466,5.940402675627677,3.2653956544111438,13.115121434242477,9.568356458460782,7.1747187586148,6.302960804049638,100.84676901188674,859323264.0,0.08962698151054008,5.83920912331146,3.13495993958681,13.12325881268451,9.576937950037607,7.28404968937305,6.441978010450796,100.0,112161599.0,5.838781130825216,False,2
145,0.001,0.09250034958058517,5.944339076510267,3.2643547664386285,13.119944391448762,9.570159412674762,7.175605314938495,6.305804646236133,100.42578824177338,859323264.0,0.0897064922021681,5.841817188927376,3.122993223041515,13.12325881268451,9.576937950037607,7.281441623757134,6.453944726996092,100.0,112161599.0,5.838781130825216,False,3
146,0.001,0.0926202206261095,5.948112750562899,3.267810620305748,13.11296272724637,9.566577915316396,7.16484997668347,6.298767295010648,100.5119785212722,859323264.0,0.0897122561261895,5.841961559123828,3.126399183199947,13.12325881268451,9.576937950037607,7.281297253560682,6.45053876683766,100.0,112161599.0,5.838781130825216,False,4
147,0.001,0.0924648727767618,5.942915340615593,3.265894750494035,13.10966066118886,9.565311222622736,7.166745320573267,6.2994164721287005,100.1765569782918,859323264.0,0.08968836311878783,5.841199947845671,3.143443220705154,13.12325881268451,9.576937950037607,7.282058864838839,6.433494729332453,100.0,112161599.0,5.838781130825216,False,5
148,0.001,0.09231394278254804,5.938392308455262,3.262540850110163,13.109633754436155,9.565750474084686,7.171241445980893,6.303209623974523,100.40051172610032,859323264.0,0.08997708008614148,5.850657814371847,3.1762732782545298,13.12325881268451,9.576937950037607,7.2726009983126625,6.400664671783077,100.0,112161599.0,5.838781130825216,False,6
149,0.001,0.09239592734128017,5.941107758769117,3.2624110438955833,13.115031668147882,9.567056377284347,7.1739239093787655,6.3046453333887635,100.50432557712607,859323264.0,0.08974714443255007,5.843133939506812,3.151898708777324,13.12325881268451,9.576937950037607,7.280124873177698,6.425039241260283,100.0,112161599.0,5.838781130825216,False,7
150,0.001,0.09238745804422052,5.94093859674864,3.2653157694564636,13.119430476161062,9.57312866022908,7.178491879412422,6.307812890772617,100.2045986506953,859323264.0,0.08959037984271398,5.837998144051074,3.114141175448114,13.12325881268451,9.576937950037607,7.285260668633436,6.462796774589493,100.0,112161599.0,5.837998144051074,True,0
151,0.001,0.09229790978407194,5.937882641437558,3.261026057680431,13.108567572829717,9.56451714019929,7.170684931392159,6.30349108251886,100.54491945477075,859323264.0,0.08969308942388952,5.841329860799679,3.1398249558211093,13.12325881268451,9.576937950037607,7.281928951884831,6.4371129942164975,100.0,112161599.0,5.837998144051074,False,1
152,0.001,0.09204188373251633,5.929476756823959,3.255342565850748,13.116576134790282,9.568763361793495,7.187099377966323,6.313420795942747,100.44052044609666,859323264.0,0.08964126871040698,5.839708429353479,3.1698882291924173,13.12325881268451,9.576937950037607,7.283550383331031,6.4070497208451895,100.0,112161599.0,5.837998144051074,False,2
153,0.001,0.09252633848576293,5.945151601351571,3.26602536999394,13.116975902318938,9.56774346155721,7.171824300967367,6.30171809156327,100.4126164578457,859323264.0,0.0897709998521912,5.843888794146197,3.1644034158250545,13.12325881268451,9.576937950037607,7.279370018538312,6.412534534212552,100.0,112161599.0,5.837998144051074,False,3
154,0.001,0.09244982685439737,5.9427367693088105,3.2652984836158234,13.11330325306254,9.569334032948978,7.1705664837537295,6.304035549333155,100.18543760613153,859323264.0,0.08943293593154195,5.8328305200443555,3.1155271065634507,13.12325881268451,9.576937950037607,7.290428292640154,6.461410843474156,100.0,112161599.0,5.8328305200443555,True,0
