tile,status,rows,cols,missing_path_gain_cells,height_covered_cells,seconds,error
tile_020880,ok,128,128,4872,6917,0.084,
tile_020881,ok,128,128,3271,4727,0.066,
tile_020882,ok,128,128,4864,6828,0.094,
tile_020883,ok,128,128,3297,5116,0.086,
tile_020884,ok,128,128,4428,6049,0.068,
tile_020885,ok,128,128,6112,8169,0.077,
tile_020886,ok,128,128,3721,4505,0.063,
tile_020887,ok,128,128,6331,7583,0.055,
tile_020888,ok,128,128,4569,5388,0.053,
tile_020889,ok,128,128,4251,5346,0.073,
tile_020890,ok,128,128,6966,8260,0.072,
tile_020891,ok,128,128,3359,4043,0.067,
tile_020892,ok,128,128,6003,6900,0.079,
tile_020893,ok,128,128,5019,6039,0.055,
tile_020894,ok,128,128,3661,4697,0.069,
tile_020895,ok,128,128,4660,6283,0.101,
tile_020896,ok,128,128,4326,5989,0.087,
tile_020897,ok,128,128,4011,5387,0.094,
tile_020898,ok,128,128,3767,5055,0.078,
tile_020899,ok,128,128,3371,4367,0.077,
tile_020900,ok,128,128,5268,6949,0.076,
tile_020901,ok,128,128,6674,8769,0.094,
tile_020902,ok,128,128,3805,5511,0.108,
tile_020903,ok,128,128,5689,6994,0.067,
tile_020904,ok,128,128,3655,5180,0.084,
tile_020905,ok,128,128,3300,4183,0.073,
tile_020906,ok,128,128,5301,6547,0.066,
tile_020907,ok,128,128,5086,6246,0.068,
tile_020908,ok,128,128,5224,6460,0.068,
tile_020909,ok,128,128,5481,7173,0.088,
tile_020910,ok,128,128,6931,8957,0.102,
tile_020911,ok,128,128,5541,7311,0.085,
tile_020912,ok,128,128,5460,7011,0.069,
tile_020913,ok,128,128,5034,6740,0.066,
tile_020914,ok,128,128,4271,5719,0.086,
tile_020915,ok,128,128,3658,4902,0.064,
tile_020916,ok,128,128,4993,7141,0.091,
tile_020917,ok,128,128,6125,7918,0.089,
tile_020918,ok,128,128,5487,7959,0.093,
tile_020919,ok,128,128,4446,5727,0.078,
tile_020920,ok,128,128,5506,6680,0.084,
tile_020921,ok,128,128,6364,8012,0.07,
tile_020922,ok,128,128,3374,4773,0.077,
tile_020923,ok,128,128,4878,6945,0.084,
tile_020924,ok,128,128,4937,7107,0.086,
tile_020925,ok,128,128,6018,7650,0.063,
tile_020926,ok,128,128,4518,5668,0.067,
tile_020927,ok,128,128,6643,8144,0.08,
tile_020928,ok,128,128,3927,5286,0.078,
tile_020929,ok,128,128,4438,6235,0.08,
tile_020930,ok,128,128,7310,9647,0.137,
tile_020931,ok,128,128,6412,8572,0.108,
tile_020932,ok,128,128,4020,5806,0.094,
tile_020933,ok,128,128,5048,7596,0.093,
tile_020934,ok,128,128,5378,7822,0.118,
tile_020935,ok,128,128,5012,7221,0.101,
tile_020936,ok,128,128,5025,7074,0.103,
tile_020937,ok,128,128,5949,8317,0.114,
tile_020938,ok,128,128,3688,5603,0.09,
tile_020939,ok,128,128,4428,6559,0.091,
tile_020940,ok,128,128,6867,10712,0.194,
tile_020941,ok,128,128,6388,9640,0.14,
tile_020942,ok,128,128,3934,5957,0.075,
tile_020943,ok,128,128,3462,4703,0.085,
tile_020944,ok,128,128,3700,5709,0.089,
tile_020945,ok,128,128,3331,4755,0.066,
tile_020946,ok,128,128,3936,5273,0.115,
tile_020947,ok,128,128,3362,4688,0.08,
tile_020948,ok,128,128,5651,7883,0.115,
tile_020949,ok,128,128,7047,9624,0.121,
tile_020950,ok,128,128,3216,4727,0.095,
tile_020951,ok,128,128,7397,9912,0.133,
tile_020952,ok,128,128,3413,3878,0.057,
tile_020953,ok,128,128,3521,4600,0.057,
tile_020954,ok,128,128,5269,6737,0.068,
tile_020955,ok,128,128,5922,7539,0.07,
tile_020956,ok,128,128,5360,7043,0.092,
tile_020957,ok,128,128,3251,4537,0.075,
tile_020958,ok,128,128,5258,6823,0.054,
tile_020959,ok,128,128,4923,6770,0.067,
tile_020960,ok,128,128,4222,5798,0.061,
tile_020961,ok,128,128,4025,5210,0.053,
tile_020962,ok,128,128,3585,4783,0.057,
tile_020963,ok,128,128,3389,4621,0.078,
tile_020964,ok,128,128,6793,9084,0.07,
tile_020965,ok,128,128,5012,6433,0.062,
tile_020966,ok,128,128,3340,4198,0.065,
tile_020967,ok,128,128,5514,8195,0.096,
tile_020968,ok,128,128,3484,4818,0.066,
tile_020969,ok,128,128,4455,6320,0.077,
tile_020970,ok,128,128,3532,4996,0.065,
tile_020971,ok,128,128,3758,5137,0.071,
tile_020972,ok,128,128,4306,5645,0.071,
tile_020973,ok,128,128,3739,4773,0.055,
tile_020974,ok,128,128,5023,6464,0.088,
tile_020975,ok,128,128,3336,4985,0.066,
tile_020976,ok,128,128,3523,5903,0.086,
tile_020977,ok,128,128,3246,4385,0.057,
tile_020978,ok,128,128,3830,6314,0.099,
tile_020979,ok,128,128,4333,6738,0.085,
tile_020980,ok,128,128,4915,6695,0.105,
tile_020981,ok,128,128,4583,5589,0.054,
tile_020982,ok,128,128,3341,3885,0.085,
tile_020983,ok,128,128,4295,5658,0.067,
tile_020984,ok,128,128,7499,9030,0.064,
tile_020985,ok,128,128,3403,4416,0.063,
tile_020986,ok,128,128,5725,7070,0.07,
tile_020987,ok,128,128,4047,4791,0.053,
tile_020988,ok,128,128,6454,8116,0.068,
tile_020989,ok,128,128,5424,6759,0.066,
tile_020990,ok,128,128,4484,5504,0.06,
tile_020991,ok,128,128,4365,5748,0.091,
tile_020992,ok,128,128,5695,8046,0.074,
tile_020993,ok,128,128,3900,4850,0.074,
tile_020994,ok,128,128,6076,7494,0.081,
tile_020995,ok,128,128,3469,4447,0.073,
tile_020996,ok,128,128,5451,6962,0.073,
tile_020997,ok,128,128,5194,6360,0.063,
tile_020998,ok,128,128,5314,6581,0.066,
tile_020999,ok,128,128,6303,8256,0.089,
tile_021000,ok,128,128,4159,5643,0.071,
tile_021001,ok,128,128,3502,5082,0.086,
tile_021002,ok,128,128,4499,6198,0.072,
tile_021003,ok,128,128,4557,6230,0.074,
tile_021004,ok,128,128,4132,6106,0.069,
tile_021005,ok,128,128,7034,9413,0.076,
tile_021006,ok,128,128,4254,5254,0.074,
tile_021007,ok,128,128,5078,7033,0.084,
tile_021008,ok,128,128,6902,8829,0.066,
tile_021009,ok,128,128,6418,8324,0.079,
tile_021010,ok,128,128,4444,6535,0.087,
tile_021011,ok,128,128,7728,9845,0.073,
tile_021012,ok,128,128,7189,9783,0.066,
tile_021013,ok,128,128,5601,7459,0.074,
tile_021014,ok,128,128,5551,7815,0.071,
tile_021015,ok,128,128,4979,6897,0.077,
tile_021016,ok,128,128,4979,7157,0.069,
tile_021017,ok,128,128,8208,10813,0.133,
tile_021018,ok,128,128,3556,5148,0.073,
tile_021019,ok,128,128,5326,8008,0.099,
tile_021020,ok,128,128,5572,8970,0.123,
tile_021021,ok,128,128,6969,10694,0.139,
tile_021022,ok,128,128,7184,10775,0.124,
tile_021023,ok,128,128,7714,11904,0.172,
tile_021024,ok,128,128,7341,11102,0.154,
tile_021025,ok,128,128,4953,7123,0.1,
tile_021026,ok,128,128,3679,5460,0.082,
tile_021027,ok,128,128,3432,4905,0.07,
tile_021028,ok,128,128,4091,5510,0.075,
tile_021029,ok,128,128,7436,9990,0.113,
tile_021030,ok,128,128,4281,6348,0.096,
tile_021031,ok,128,128,3711,5120,0.115,
tile_021032,ok,128,128,4524,6502,0.095,
tile_021033,ok,128,128,3400,4771,0.062,
tile_021034,ok,128,128,4847,6849,0.091,
tile_021035,ok,128,128,8730,12163,0.212,
tile_021036,ok,128,128,6545,9365,0.096,
tile_021037,ok,128,128,4534,6300,0.105,
tile_021038,ok,128,128,5280,7332,0.124,
tile_021039,ok,128,128,3413,4831,0.075,
tile_021040,ok,128,128,4296,6211,0.16,
tile_021041,ok,128,128,3957,5235,0.063,
tile_021042,ok,128,128,4232,5913,0.102,
tile_021043,ok,128,128,3851,4486,0.052,
tile_021044,ok,128,128,5168,5777,0.053,
tile_021045,ok,128,128,4084,5389,0.059,
tile_021046,ok,128,128,3777,5471,0.075,
tile_021047,ok,128,128,3524,5238,0.062,
tile_021048,ok,128,128,4136,5432,0.066,
tile_021049,ok,128,128,3578,4877,0.059,
tile_021050,ok,128,128,5498,6744,0.056,
tile_021051,ok,128,128,4732,6230,0.066,
tile_021052,ok,128,128,7040,8970,0.069,
tile_021053,ok,128,128,4503,5926,0.071,
tile_021054,ok,128,128,4585,5891,0.074,
tile_021055,ok,128,128,5432,6927,0.091,
tile_021056,ok,128,128,4291,5784,0.063,
tile_021057,ok,128,128,6904,8808,0.067,
tile_021058,ok,128,128,5324,7146,0.077,
tile_021059,ok,128,128,5097,6266,0.054,
tile_021060,ok,128,128,4552,6411,0.091,
tile_021061,ok,128,128,3372,4345,0.064,
tile_021062,ok,128,128,3212,4311,0.081,
tile_021063,ok,128,128,3844,5100,0.078,
tile_021064,ok,128,128,4279,6450,0.089,
tile_021065,ok,128,128,3494,5718,0.086,
tile_021066,ok,128,128,3786,6296,0.091,
tile_021067,ok,128,128,3327,4873,0.076,
tile_021068,ok,128,128,3533,4477,0.068,
tile_021069,ok,128,128,5010,7751,0.134,
tile_021070,ok,128,128,3862,5280,0.099,
tile_021071,ok,128,128,3302,4402,0.091,
tile_021072,ok,128,128,3640,4146,0.057,
tile_021073,ok,128,128,5231,6267,0.072,
tile_021074,ok,128,128,4103,5042,0.055,
tile_021075,ok,128,128,5538,6779,0.064,
tile_021076,ok,128,128,4755,6327,0.074,
tile_021077,ok,128,128,4760,5421,0.058,
tile_021078,ok,128,128,4588,6388,0.078,
tile_021079,ok,128,128,4168,5925,0.078,
tile_021080,ok,128,128,6232,8366,0.077,
tile_021081,ok,128,128,4298,6204,0.109,
tile_021082,ok,128,128,4808,5674,0.059,
tile_021083,ok,128,128,5750,6505,0.072,
tile_021084,ok,128,128,4458,5390,0.082,
tile_021085,ok,128,128,3541,4141,0.077,
tile_021086,ok,128,128,7046,8354,0.07,
tile_021087,ok,128,128,4116,5144,0.061,
tile_021088,ok,128,128,4537,5715,0.097,
tile_021089,ok,128,128,4724,5264,0.061,
tile_021090,ok,128,128,6170,7104,0.064,
tile_021091,ok,128,128,4354,5172,0.065,
tile_021092,ok,128,128,4432,5192,0.064,
tile_021093,ok,128,128,7759,9177,0.081,
tile_021094,ok,128,128,3942,4646,0.067,
tile_021095,ok,128,128,4373,5594,0.069,
tile_021096,ok,128,128,3407,4976,0.08,
tile_021097,ok,128,128,4685,7172,0.1,
tile_021098,ok,128,128,4457,6560,0.072,
tile_021099,ok,128,128,3979,5636,0.092,
tile_021100,ok,128,128,4069,5782,0.089,
tile_021101,ok,128,128,4743,5745,0.068,
tile_021102,ok,128,128,3582,4523,0.075,
tile_021103,ok,128,128,5610,7964,0.087,
tile_021104,ok,128,128,7468,9495,0.087,
tile_021105,ok,128,128,6040,7917,0.07,
tile_021106,ok,128,128,6905,9312,0.077,
tile_021107,ok,128,128,5746,8162,0.083,
tile_021108,ok,128,128,4539,6633,0.085,
tile_021109,ok,128,128,5189,7138,0.083,
tile_021110,ok,128,128,6400,8839,0.086,
tile_021111,ok,128,128,5032,7628,0.088,
tile_021112,ok,128,128,7116,9611,0.113,
tile_021113,ok,128,128,4696,6697,0.117,
tile_021114,ok,128,128,5188,7914,0.152,
tile_021115,ok,128,128,3542,5347,0.1,
tile_021116,ok,128,128,3886,6035,0.071,
tile_021117,ok,128,128,8059,11735,0.169,
tile_021118,ok,128,128,7331,10612,0.147,
tile_021119,ok,128,128,6246,9252,0.112,
tile_021120,ok,128,128,7362,11458,0.174,
tile_021121,ok,128,128,6665,10015,0.118,
tile_021122,ok,128,128,6586,9765,0.111,
tile_021123,ok,128,128,6847,10674,0.157,
tile_021124,ok,128,128,6712,9798,0.117,
tile_021125,ok,128,128,5590,8184,0.101,
tile_021126,ok,128,128,4629,6862,0.092,
tile_021127,ok,128,128,4058,5914,0.063,
tile_021128,ok,128,128,4074,6217,0.116,
tile_021129,ok,128,128,5819,9239,0.132,
tile_021130,ok,128,128,4781,7221,0.11,
tile_021131,ok,128,128,5804,8111,0.091,
tile_021132,ok,128,128,6096,8319,0.084,
tile_021133,ok,128,128,3378,4545,0.077,
tile_021134,ok,128,128,4639,6037,0.069,
tile_021135,ok,128,128,6390,8922,0.084,
tile_021136,ok,128,128,5649,8546,0.115,
tile_021137,ok,128,128,5747,8703,0.106,
tile_021138,ok,128,128,5286,7634,0.105,
tile_021139,ok,128,128,5375,7400,0.084,
tile_021140,ok,128,128,3448,4954,0.077,
tile_021141,ok,128,128,7130,9599,0.117,
tile_021142,ok,128,128,8743,12269,0.229,
tile_021143,ok,128,128,5233,7556,0.099,
tile_021144,ok,128,128,6705,9151,0.105,
tile_021145,ok,128,128,6405,8664,0.111,
tile_021146,ok,128,128,9703,12908,0.206,
tile_021147,ok,128,128,5730,7414,0.064,
tile_021148,ok,128,128,3715,4444,0.061,
tile_021149,ok,128,128,7373,8771,0.06,
tile_021150,ok,128,128,4811,6106,0.081,
tile_021151,ok,128,128,3227,4660,0.074,
tile_021152,ok,128,128,3321,4813,0.101,
tile_021153,ok,128,128,4707,5600,0.068,
tile_021154,ok,128,128,4974,5840,0.065,
tile_021155,ok,128,128,3255,3905,0.058,
tile_021156,ok,128,128,3934,4627,0.06,
tile_021157,ok,128,128,4277,5521,0.113,
tile_021158,ok,128,128,7309,9021,0.11,
tile_021159,ok,128,128,3938,4980,0.098,
tile_021160,ok,128,128,3621,4732,0.094,
tile_021161,ok,128,128,3712,4949,0.101,
tile_021162,ok,128,128,5469,6952,0.087,
tile_021163,ok,128,128,4952,6194,0.109,
tile_021164,ok,128,128,4402,5500,0.095,
tile_021165,ok,128,128,3294,4132,0.084,
tile_021166,ok,128,128,4743,5859,0.084,
tile_021167,ok,128,128,4448,6118,0.068,
tile_021168,ok,128,128,3630,5217,0.075,
tile_021169,ok,128,128,3357,4825,0.071,
tile_021170,ok,128,128,4051,6414,0.082,
tile_021171,ok,128,128,4131,5479,0.137,
tile_021172,ok,128,128,4024,5519,0.076,
tile_021173,ok,128,128,4453,6181,0.104,
tile_021174,ok,128,128,4169,5473,0.099,
tile_021175,ok,128,128,4933,6514,0.077,
tile_021176,ok,128,128,3810,5062,0.066,
tile_021177,ok,128,128,3276,4548,0.067,
tile_021178,ok,128,128,6801,7275,0.063,
tile_021179,ok,128,128,5741,6655,0.074,
tile_021180,ok,128,128,4629,5483,0.059,
tile_021181,ok,128,128,5860,7091,0.073,
tile_021182,ok,128,128,3966,5979,0.084,
tile_021183,ok,128,128,3561,4143,0.065,
tile_021184,ok,128,128,4703,6396,0.069,
tile_021185,ok,128,128,5190,7029,0.062,
tile_021186,ok,128,128,5703,6181,0.06,
tile_021187,ok,128,128,5220,6154,0.067,
tile_021188,ok,128,128,4637,6407,0.084,
tile_021189,ok,128,128,5131,5684,0.075,
tile_021190,ok,128,128,4645,5700,0.099,
tile_021191,ok,128,128,5642,6616,0.066,
tile_021192,ok,128,128,6124,7201,0.072,
tile_021193,ok,128,128,4041,4774,0.058,
tile_021194,ok,128,128,6647,8029,0.061,
tile_021195,ok,128,128,4030,5810,0.109,
tile_021196,ok,128,128,6720,7948,0.074,
tile_021197,ok,128,128,5411,7004,0.074,
tile_021198,ok,128,128,3539,4484,0.075,
tile_021199,ok,128,128,3640,4990,0.071,
tile_021200,ok,128,128,4388,6403,0.082,
tile_021201,ok,128,128,3874,5355,0.072,
tile_021202,ok,128,128,5398,7259,0.087,
tile_021203,ok,128,128,4730,7272,0.085,
tile_021204,ok,128,128,6018,8442,0.081,
tile_021205,ok,128,128,6417,7971,0.081,
tile_021206,ok,128,128,6514,8661,0.101,
tile_021207,ok,128,128,5446,7743,0.098,
tile_021208,ok,128,128,4754,7022,0.093,
tile_021209,ok,128,128,3756,5280,0.075,
tile_021210,ok,128,128,5030,7171,0.12,
tile_021211,ok,128,128,3850,5299,0.082,
tile_021212,ok,128,128,4842,7000,0.089,
tile_021213,ok,128,128,4526,6986,0.108,
tile_021214,ok,128,128,6366,9559,0.13,
tile_021215,ok,128,128,5975,8967,0.104,
tile_021216,ok,128,128,7214,10840,0.161,
tile_021217,ok,128,128,7464,11172,0.132,
tile_021218,ok,128,128,6788,9919,0.14,
tile_021219,ok,128,128,6301,9032,0.098,
tile_021220,ok,128,128,6591,9654,0.144,
tile_021221,ok,128,128,6019,8533,0.097,
tile_021222,ok,128,128,7005,10021,0.123,
tile_021223,ok,128,128,6410,9437,0.11,
tile_021224,ok,128,128,5047,7631,0.099,
tile_021225,ok,128,128,5137,7607,0.085,
tile_021226,ok,128,128,5553,8176,0.125,
tile_021227,ok,128,128,6683,9911,0.138,
tile_021228,ok,128,128,4615,6531,0.079,
tile_021229,ok,128,128,3342,4525,0.076,
tile_021230,ok,128,128,3466,4525,0.066,
tile_021231,ok,128,128,3337,4584,0.08,
tile_021232,ok,128,128,4563,5805,0.092,
tile_021233,ok,128,128,3403,4807,0.095,
tile_021234,ok,128,128,3693,5311,0.086,
tile_021235,ok,128,128,3267,4773,0.079,
tile_021236,ok,128,128,4039,5517,0.068,
tile_021237,ok,128,128,3638,5048,0.083,
tile_021238,ok,128,128,7073,9809,0.165,
tile_021239,ok,128,128,5799,7923,0.106,
tile_021240,ok,128,128,3964,5481,0.094,
tile_021241,ok,128,128,5986,8447,0.111,
tile_021242,ok,128,128,4024,5848,0.104,
tile_021243,ok,128,128,4517,6218,0.097,
tile_021244,ok,128,128,7512,10263,0.193,
tile_021245,ok,128,128,4991,6802,0.174,
tile_021246,ok,128,128,5029,6886,0.122,
tile_021247,ok,128,128,7740,10380,0.159,
tile_021248,ok,128,128,5466,7322,0.081,
tile_021249,ok,128,128,4200,5503,0.072,
tile_021250,ok,128,128,3976,5052,0.063,
tile_021251,ok,128,128,3408,4412,0.085,
tile_021252,ok,128,128,4963,5856,0.05,
tile_021253,ok,128,128,4302,5278,0.06,
tile_021254,ok,128,128,3938,4861,0.074,
tile_021255,ok,128,128,3902,4571,0.06,
tile_021256,ok,128,128,3860,4488,0.054,
tile_021257,ok,128,128,4406,5983,0.06,
tile_021258,ok,128,128,4361,6092,0.06,
tile_021259,ok,128,128,3805,5184,0.059,
tile_021260,ok,128,128,3435,4607,0.066,
tile_021261,ok,128,128,3336,4052,0.069,
tile_021262,ok,128,128,3564,4822,0.057,
tile_021263,ok,128,128,3806,4939,0.059,
tile_021264,ok,128,128,4806,6095,0.057,
tile_021265,ok,128,128,4505,5590,0.063,
tile_021266,ok,128,128,4783,5878,0.059,
tile_021267,ok,128,128,3388,4840,0.06,
tile_021268,ok,128,128,3466,5377,0.077,
tile_021269,ok,128,128,3381,5094,0.081,
tile_021270,ok,128,128,4332,5225,0.058,
tile_021271,ok,128,128,4630,6218,0.092,
tile_021272,ok,128,128,4319,5674,0.073,
tile_021273,ok,128,128,4613,6197,0.105,
tile_021274,ok,128,128,3939,4914,0.088,
tile_021275,ok,128,128,3503,5051,0.069,
tile_021276,ok,128,128,4029,5968,0.103,
tile_021277,ok,128,128,6158,7595,0.071,
tile_021278,ok,128,128,8703,9962,0.084,
tile_021279,ok,128,128,4115,6028,0.104,
tile_021280,ok,128,128,4614,6010,0.068,
tile_021281,ok,128,128,3384,4874,0.077,
tile_021282,ok,128,128,3969,5010,0.075,
tile_021283,ok,128,128,4793,6802,0.087,
tile_021284,ok,128,128,3604,4435,0.066,
tile_021285,ok,128,128,4734,5625,0.054,
tile_021286,ok,128,128,4498,5161,0.063,
tile_021287,ok,128,128,3368,4272,0.066,
tile_021288,ok,128,128,4691,5434,0.059,
tile_021289,ok,128,128,3341,4051,0.057,
tile_021290,ok,128,128,4313,6350,0.088,
tile_021291,ok,128,128,5540,8295,0.104,
tile_021292,ok,128,128,5731,7471,0.068,
tile_021293,ok,128,128,5567,7426,0.085,
tile_021294,ok,128,128,4920,6026,0.067,
tile_021295,ok,128,128,6265,7754,0.067,
tile_021296,ok,128,128,3832,5104,0.086,
tile_021297,ok,128,128,4141,6350,0.091,
tile_021298,ok,128,128,3871,5293,0.077,
tile_021299,ok,128,128,4192,5721,0.089,
tile_021300,ok,128,128,4263,5769,0.069,
tile_021301,ok,128,128,5262,7454,0.091,
tile_021302,ok,128,128,7423,9234,0.07,
tile_021303,ok,128,128,7192,8699,0.072,
tile_021304,ok,128,128,4694,6368,0.077,
tile_021305,ok,128,128,6915,9045,0.078,
tile_021306,ok,128,128,6089,8264,0.081,
tile_021307,ok,128,128,3458,5248,0.118,
tile_021308,ok,128,128,4217,6093,0.064,
tile_021309,ok,128,128,5530,8096,0.101,
tile_021310,ok,128,128,7999,11885,0.196,
tile_021311,ok,128,128,3387,4865,0.096,
tile_021312,ok,128,128,3901,5454,0.123,
tile_021313,ok,128,128,3476,5078,0.08,
tile_021314,ok,128,128,6234,8610,0.092,
tile_021315,ok,128,128,5620,8165,0.084,
tile_021316,ok,128,128,5165,7280,0.097,
tile_021317,ok,128,128,6921,9965,0.131,
tile_021318,ok,128,128,6601,9597,0.122,
tile_021319,ok,128,128,5515,7778,0.108,
tile_021320,ok,128,128,4437,6355,0.094,
tile_021321,ok,128,128,6610,9487,0.105,
tile_021322,ok,128,128,6056,8813,0.107,
tile_021323,ok,128,128,5055,7675,0.09,
tile_021324,ok,128,128,5025,7497,0.128,
tile_021325,ok,128,128,6125,9264,0.116,
tile_021326,ok,128,128,5651,8458,0.092,
tile_021327,ok,128,128,5140,7665,0.09,
tile_021328,ok,128,128,4291,6344,0.073,
tile_021329,ok,128,128,4474,5985,0.1,
tile_021330,ok,128,128,4194,5846,0.079,
tile_021331,ok,128,128,3925,5488,0.088,
tile_021332,ok,128,128,4401,6459,0.075,
tile_021333,ok,128,128,4087,5867,0.094,
tile_021334,ok,128,128,9447,12660,0.3,
tile_021335,ok,128,128,4494,6114,0.075,
tile_021336,ok,128,128,4276,5915,0.075,
tile_021337,ok,128,128,3592,5006,0.065,
tile_021338,ok,128,128,3751,5244,0.087,
tile_021339,ok,128,128,5343,7565,0.11,
tile_021340,ok,128,128,10142,13529,0.199,
tile_021341,ok,128,128,8317,11349,0.183,
tile_021342,ok,128,128,5222,7305,0.101,
tile_021343,ok,128,128,4889,6477,0.095,
tile_021344,ok,128,128,3812,4470,0.067,
tile_021345,ok,128,128,5703,7363,0.086,
tile_021346,ok,128,128,6078,8017,0.085,
tile_021347,ok,128,128,4325,6170,0.086,
tile_021348,ok,128,128,3330,4305,0.063,
tile_021349,ok,128,128,3354,4914,0.081,
tile_021350,ok,128,128,3497,5096,0.093,
tile_021351,ok,128,128,3391,4005,0.062,
tile_021352,ok,128,128,4161,5089,0.064,
tile_021353,ok,128,128,5584,7025,0.055,
tile_021354,ok,128,128,5018,5770,0.052,
tile_021355,ok,128,128,3437,4372,0.058,
tile_021356,ok,128,128,3890,5114,0.075,
tile_021357,ok,128,128,5075,6674,0.067,
tile_021358,ok,128,128,3964,5514,0.065,
tile_021359,ok,128,128,3391,5486,0.094,
tile_021360,ok,128,128,3585,3984,0.063,
tile_021361,ok,128,128,4045,5466,0.091,
tile_021362,ok,128,128,3377,4668,0.122,
tile_021363,ok,128,128,3523,5172,0.079,
tile_021364,ok,128,128,4066,5372,0.061,
tile_021365,ok,128,128,6313,7773,0.064,
tile_021366,ok,128,128,3645,4998,0.063,
tile_021367,ok,128,128,3779,5051,0.063,
tile_021368,ok,128,128,4098,5654,0.066,
tile_021369,ok,128,128,5633,7816,0.093,
tile_021370,ok,128,128,3522,4365,0.067,
tile_021371,ok,128,128,4862,6214,0.092,
tile_021372,ok,128,128,4513,6256,0.113,
tile_021373,ok,128,128,4292,5852,0.091,
tile_021374,ok,128,128,4259,5154,0.082,
tile_021375,ok,128,128,3708,4589,0.065,
tile_021376,ok,128,128,5838,7117,0.076,
tile_021377,ok,128,128,6106,7230,0.063,
tile_021378,ok,128,128,5176,6051,0.072,
tile_021379,ok,128,128,5050,6886,0.098,
tile_021380,ok,128,128,3737,5304,0.076,
tile_021381,ok,128,128,4133,5803,0.085,
tile_021382,ok,128,128,5362,6625,0.077,
tile_021383,ok,128,128,4617,5721,0.078,
tile_021384,ok,128,128,4117,5334,0.08,
tile_021385,ok,128,128,6508,8156,0.08,
tile_021386,ok,128,128,4519,5697,0.079,
tile_021387,ok,128,128,5215,6521,0.075,
tile_021388,ok,128,128,4942,6429,0.073,
tile_021389,ok,128,128,4527,6466,0.094,
tile_021390,ok,128,128,6821,8244,0.07,
tile_021391,ok,128,128,4269,5688,0.082,
tile_021392,ok,128,128,6957,9922,0.108,
tile_021393,ok,128,128,7143,9820,0.111,
tile_021394,ok,128,128,3366,4766,0.08,
tile_021395,ok,128,128,4484,6101,0.069,
tile_021396,ok,128,128,4812,6744,0.109,
tile_021397,ok,128,128,7366,10001,0.158,
tile_021398,ok,128,128,3823,5297,0.089,
tile_021399,ok,128,128,7569,10136,0.145,
tile_021400,ok,128,128,5179,7899,0.103,
tile_021401,ok,128,128,6000,8661,0.134,
tile_021402,ok,128,128,5953,8414,0.107,
tile_021403,ok,128,128,6042,8810,0.1,
tile_021404,ok,128,128,5483,7701,0.101,
tile_021405,ok,128,128,5555,7755,0.11,
tile_021406,ok,128,128,4205,5775,0.081,
tile_021407,ok,128,128,6016,8583,0.103,
tile_021408,ok,128,128,4115,6081,0.102,
tile_021409,ok,128,128,5384,7794,0.095,
tile_021410,ok,128,128,4767,6946,0.091,
tile_021411,ok,128,128,4503,6624,0.077,
tile_021412,ok,128,128,5058,7239,0.091,
tile_021413,ok,128,128,4188,6160,0.079,
tile_021414,ok,128,128,4727,6620,0.089,
tile_021415,ok,128,128,3941,5490,0.07,
tile_021416,ok,128,128,4090,5655,0.107,
tile_021417,ok,128,128,4882,6484,0.069,
tile_021418,ok,128,128,4004,5442,0.076,
tile_021419,ok,128,128,4730,6625,0.074,
tile_021420,ok,128,128,7593,10251,0.153,
tile_021421,ok,128,128,5145,7569,0.076,
tile_021422,ok,128,128,3801,5379,0.068,
tile_021423,ok,128,128,3990,5790,0.092,
tile_021424,ok,128,128,3896,5661,0.076,
tile_021425,ok,128,128,9841,13009,0.181,
tile_021426,ok,128,128,4727,7003,0.092,
tile_021427,ok,128,128,3564,5065,0.083,
tile_021428,ok,128,128,3713,5053,0.09,
tile_021429,ok,128,128,3911,5204,0.131,
tile_021430,ok,128,128,3738,5410,0.125,
tile_021431,ok,128,128,3301,4859,0.078,
tile_021432,ok,128,128,6992,7763,0.059,
tile_021433,ok,128,128,3529,4198,0.056,
tile_021434,ok,128,128,4045,5297,0.077,
tile_021435,ok,128,128,3605,5188,0.096,
tile_021436,ok,128,128,3947,5517,0.073,
tile_021437,ok,128,128,5657,7079,0.062,
tile_021438,ok,128,128,4479,6370,0.086,
tile_021439,ok,128,128,4891,5729,0.057,
tile_021440,ok,128,128,3521,4768,0.086,
tile_021441,ok,128,128,3458,4927,0.092,
tile_021442,ok,128,128,3929,5631,0.12,
tile_021443,ok,128,128,4043,4795,0.071,
tile_021444,ok,128,128,5550,6311,0.058,
tile_021445,ok,128,128,4261,5269,0.071,
tile_021446,ok,128,128,4666,5697,0.061,
tile_021447,ok,128,128,4411,5720,0.078,
tile_021448,ok,128,128,3653,5757,0.075,
tile_021449,ok,128,128,7211,8420,0.071,
tile_021450,ok,128,128,3491,4531,0.061,
tile_021451,ok,128,128,4795,5782,0.067,
tile_021452,ok,128,128,3846,4769,0.071,
tile_021453,ok,128,128,3658,4874,0.068,
tile_021454,ok,128,128,6218,7608,0.072,
tile_021455,ok,128,128,4302,6871,0.081,
tile_021456,ok,128,128,3438,4299,0.059,
tile_021457,ok,128,128,4064,5357,0.066,
tile_021458,ok,128,128,6975,8941,0.082,
tile_021459,ok,128,128,6129,7776,0.077,
tile_021460,ok,128,128,3599,4885,0.094,
