epoch,learning_rate,train_loss,train_rmse_db,train_mae_db,train_dpm_baseline_rmse_db,train_dpm_baseline_mae_db,train_calibrated_dpm_rmse_db,train_calibrated_dpm_mae_db,train_rmse_improvement_vs_dpm_db,train_mae_improvement_vs_dpm_db,train_rmse_improvement_vs_calibrated_db,train_mae_improvement_vs_calibrated_db,train_valid_pixels,val_loss,val_rmse_db,val_mae_db,val_dpm_baseline_rmse_db,val_dpm_baseline_mae_db,val_calibrated_dpm_rmse_db,val_calibrated_dpm_mae_db,val_rmse_improvement_vs_dpm_db,val_mae_improvement_vs_dpm_db,val_rmse_improvement_vs_calibrated_db,val_mae_improvement_vs_calibrated_db,val_valid_pixels,best_val_rmse_db,improved,patience_used
63,0.001,0.42353870206214816,5.4507206218488715,2.726500340670997,13.464373306895864,12.384004719937021,8.37501685459778,5.629508819916831,8.013652685046992,9.657504379266024,2.924296232748908,2.903008479245834,214833375.0,0.44778564969698587,5.6079423197522,2.777898931824298,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.839126016449506,9.578344237435271,2.8654290823593316,2.9072952664426523,28040518.0,5.6079423197522,True,0
64,0.001,0.4231977807112104,5.448741261164179,2.724278489666701,13.464113483866972,12.38377396435726,8.376272745526991,5.629700279344399,8.015372222702794,9.659495474690559,2.927531484362812,2.905421789677698,214833375.0,0.4491611553563012,5.616106813413477,2.788183000934576,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.830961522788229,9.568060168324994,2.8572645886980546,2.8970111973323744,28040518.0,5.6079423197522,False,1
65,0.001,0.4222857291397811,5.443541999004723,2.721919537350749,13.46416109728344,12.383597882545018,8.376111018750974,5.629905397613383,8.020619098278718,9.66167834519427,2.932569019746251,2.907985860262634,214833375.0,0.45556031266848246,5.656059605308067,2.7699875899225543,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.7910087308936395,9.586255579337015,2.817311796803465,2.915206608344396,28040518.0,5.6079423197522,False,2
66,0.001,0.4216428148257068,5.439201654997966,2.7188728657151153,13.464150454079446,12.38385866953866,8.37573008365716,5.6293012107639235,8.02494879908148,9.664985803823544,2.9365284286591944,2.910428345048808,214833375.0,0.4479967448446486,5.608386974139795,2.7788584206076363,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.838681362061911,9.577384748651934,2.864984427971737,2.906335777659314,28040518.0,5.6079423197522,False,3
67,0.001,0.4210655332660395,5.435135112711215,2.7168392390730722,13.464243464459418,12.383851661782067,8.374439009600469,5.62897899884038,8.029108351748203,9.667012422708995,2.9393038968892533,2.912139759767308,214833375.0,0.45074450174967445,5.6259147578433994,2.7788484194550187,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.821153578358307,9.57739474980455,2.8474566442681324,2.906345778811932,28040518.0,5.6079423197522,False,4
68,0.001,0.42075577675422265,5.433317058997125,2.7149052614613534,13.464228720463566,12.38381566644382,8.376242049216433,5.629655609841813,8.03091166146644,9.668910404982466,2.942924990219308,2.9147503483804598,214833375.0,0.4506555842028724,5.625611461749926,2.8194559208927594,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.82145687445178,9.53678724836681,2.8477599403616054,2.865738277374191,28040518.0,5.6079423197522,False,5
69,0.001,0.41955693909499653,5.4258266057249624,2.710830116596176,13.464048982637538,12.38363983598917,8.374966503550722,5.629356667696535,8.038222376912575,9.672809719392994,2.9491398978257592,2.918526551100359,214833375.0,0.4487100925710466,5.613249748362676,2.788775964302799,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.83381858783903,9.56746720495677,2.8601216537488554,2.8964182339641513,28040518.0,5.6079423197522,False,6
70,0.001,0.4182867122011101,5.417393969613254,2.7040308046875863,13.46423911261764,12.383857234705735,8.37495444611047,5.629115247456314,8.046845143004386,9.67982643001815,2.957560476497216,2.9250844427687275,214833375.0,0.45368088682492574,5.644617412086616,2.8353285926279965,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.802450924115091,9.520914576631572,2.828753990024916,2.849865605638954,28040518.0,5.6079423197522,False,7
71,0.001,0.417881010651938,5.414982009365077,2.704286203202831,13.464356705885217,12.383809679245601,8.37586630009854,5.629585433362019,8.04937469652014,9.679523476042771,2.960884290733463,2.9252992301591876,214833375.0,0.44807597928577,5.609540356784218,2.795459150398006,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.837527979417488,9.560784018861563,2.8638310453273137,2.8897350478689443,28040518.0,5.6079423197522,False,8
72,0.001,0.4172409382209051,5.411313974632785,2.7012547323012543,13.465006007251993,12.384290059679973,8.37685232552763,5.6301623804960474,8.053692032619209,9.683035327378718,2.9655383508948443,2.928907648194793,214833375.0,0.4463966316647,5.599074972275049,2.781743752023411,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.8479933639266575,9.574499417236158,2.874296429836483,2.9034504462435393,28040518.0,5.599074972275049,True,0
73,0.001,0.41694019206108585,5.4083253335484684,2.7002376408577113,13.462965624044797,12.382497661268879,8.375328516580254,5.628859875705998,8.054640290496328,9.682260020411167,2.9670031830317853,2.9286222348482864,214833375.0,0.44602572520573935,5.596593216137667,2.7755516989736067,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.850475120064039,9.580691470285963,2.8767781859738646,2.909642499293344,28040518.0,5.596593216137667,True,0
74,0.001,0.41614862524868806,5.402593784369697,2.696254951948225,13.463260834883522,12.383017644488431,8.374720837699426,5.628566978943565,8.060667050513825,9.686762692540206,2.9721270533297295,2.9323120269953398,214833375.0,0.4490130689409044,5.615054625493712,2.7469000104598638,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.832013710707995,9.609343158799705,2.85831677661782,2.9382941878070867,28040518.0,5.596593216137667,False,1
75,0.001,0.4154587108368748,5.398252368174592,2.6933880937959476,13.463363134425986,12.383058171245507,8.37553772198206,5.62914023717218,8.065110766251394,9.68967007744956,2.977285353807467,2.9357521433762326,214833375.0,0.444489883714252,5.586969099365517,2.779226780421817,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.860099236836189,9.577016388837752,2.8864023027460144,2.9059674178451336,28040518.0,5.586969099365517,True,0
76,0.001,0.41440116957135914,5.391590412256502,2.6923719271970663,13.4645148958834,12.38385495503201,8.376036800383723,5.6298123353738685,8.072924483626899,9.691483027834945,2.984446388127221,2.937440408176802,214833375.0,0.4465222477912903,5.599825169009885,2.746153202751105,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.847243167191821,9.610089966508465,2.8735462331016466,2.9390409955158456,28040518.0,5.586969099365517,False,1
77,0.001,0.4134464064651221,5.386746275352151,2.686480156714477,13.464345172976143,12.383794184679173,8.375302050136188,5.6296413482076515,8.077598897623993,9.697314027964696,2.988555774784037,2.9431611914931746,214833375.0,0.4459364612897237,5.596514416807524,2.7661038684271095,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.850553919394183,9.59013930083246,2.8768569853040082,2.919090329839841,28040518.0,5.586969099365517,False,2
78,0.001,0.41333501176400617,5.384627271064465,2.685610974086312,13.46428141129852,12.383645130790317,8.376545012954464,5.629808879788813,8.079654140234055,9.698034156704004,2.991917741889999,2.944197905702501,214833375.0,0.44833985500865514,5.611386081776062,2.8030091023104493,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.835682254425644,9.55323406694912,2.86198532033547,2.882185095956501,28040518.0,5.586969099365517,False,3
79,0.001,0.41268158203695526,5.3809004326272065,2.6844285865150144,13.463742024017835,12.383417668460499,8.376010140006256,5.62967553865874,8.082841591390629,9.698989081945484,2.99510970737905,2.9452469521437252,214833375.0,0.4466004047128889,5.599991363001887,2.756896901387485,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.847076973199819,9.599346267872084,2.8733800391096445,2.9282972968794656,28040518.0,5.586969099365517,False,4
80,0.001,0.412784500380765,5.381344087634084,2.682585239025361,13.464820572318294,12.38451126599859,8.376471150188026,5.629937843689325,8.083476484684208,9.70192602697323,2.9951270625539417,2.9473526046639638,214833375.0,0.4458132326602936,5.5951966878995325,2.733478207321277,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.851871648302174,9.622764961938293,2.8781747142119993,2.9517159909456736,28040518.0,5.586969099365517,False,5
81,0.001,0.4107550857178976,5.368797462122846,2.675663279157626,13.463097953632898,12.382973520757657,8.374716161651866,5.628740953308582,8.094300491510053,9.70731024160003,3.005918699529021,2.953077674150956,214833375.0,0.44393224914868673,5.58338425306415,2.775209836530124,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.8636840831375565,9.581033332729445,2.889987149047382,2.9099843617368264,28040518.0,5.58338425306415,True,0
82,0.001,0.4103173550622554,5.365449862238457,2.6735803535530733,13.463595904062155,12.38333886901884,8.374602610096941,5.628919333413628,8.098146041823696,9.709758515465765,3.009152747858484,2.9553389798605547,214833375.0,0.4443237503369649,5.585679852843094,2.7413994277851788,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.8613884833586125,9.61484374147439,2.887691549268438,2.9437947704817717,28040518.0,5.58338425306415,False,1
83,0.001,0.4093893614332697,5.35933642125275,2.66947265933424,13.464349038714332,12.383867622989213,8.375270902312893,5.629302418094954,8.105012617461583,9.714394963654973,3.0159344810601434,2.9598297587607143,214833375.0,0.4448792517185211,5.5895473351385165,2.7626459504064798,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.85752100106319,9.59359721885309,2.8838240669730153,2.9225482478604707,28040518.0,5.58338425306415,False,2
84,0.001,0.4087420251012897,5.3561897625591,2.669337927591558,13.464395854091622,12.383979788987629,8.37605340903243,5.629716703701182,8.108206091532523,9.714641861396071,3.01986364647333,2.960378776109624,214833375.0,0.4472462322976854,5.604281500480192,2.782776182130444,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.8427868357215145,9.573466987129125,2.86908990163134,2.9024180161365063,28040518.0,5.58338425306415,False,3
85,0.001,0.40797299216569693,5.350788026349234,2.664070130804862,13.464400919427002,12.383693282061039,8.375506803452504,5.629351375804621,8.113612893077768,9.719623151256176,3.0247187771032706,2.9652812449997588,214833375.0,0.44854283730189004,5.612428364956508,2.744724210337341,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.834639971245198,9.611518958922229,2.8609430371550237,2.9404699879296095,28040518.0,5.58338425306415,False,4
86,0.001,0.4071263711123872,5.3440556203544975,2.6607838115236984,13.463834634105176,12.383294912859792,8.374979883209539,5.629275161505981,8.119779013750678,9.722511101336094,3.0309242628550415,2.9684913499822825,214833375.0,0.44534128838115267,5.592763530159201,2.765286542227929,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.854304806042506,9.590956627031641,2.880607871952331,2.9199076560390216,28040518.0,5.58338425306415,False,5
87,0.001,0.40742624942158673,5.345685728546632,2.664036702863324,13.464657591013957,12.384069684237842,8.376032352362328,5.630133152030033,8.118971862467324,9.720032981374517,3.0303466238156958,2.966096449166709,214833375.0,0.4447279665205214,5.588707609540103,2.752911487762102,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.858360726661603,9.603331681497467,2.8846637925714287,2.9322827105048486,28040518.0,5.58338425306415,False,6
88,0.001,0.406085125512042,5.337738390098423,2.657505637508604,13.464878208455959,12.384192600428122,8.37637419514956,5.629735252378733,8.127139818357536,9.726686962919517,3.038635805051138,2.972229614870129,214833375.0,0.4448557774225871,5.589304386094416,2.754225528215991,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.85776395010729,9.602017641043577,2.8840670160171156,2.9309686700509596,28040518.0,5.58338425306415,False,7
89,0.001,0.4055894376420555,5.333592012424943,2.6546952126269954,13.464999582183914,12.384517084461388,8.375716569038993,5.62961675181987,8.13140756975897,9.729821871834393,3.0421245566140493,2.9749215391928745,214833375.0,0.4435038036770291,5.580633067223477,2.754400520525334,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.866435268978229,9.601842648734236,2.8927383348880547,2.9307936777416166,28040518.0,5.580633067223477,True,0
90,0.001,0.4050523848477696,5.329721484179755,2.6538918353584493,13.464228766097794,12.383656443045686,8.376093840880475,5.629611700812315,8.134507281918038,9.729764607687237,3.0463723567007204,2.975719865453866,214833375.0,0.4434505608346727,5.580378035065562,2.768342597576122,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.866690301136145,9.587900571683447,2.89299336704597,2.9168516006908285,28040518.0,5.580378035065562,True,0
91,0.001,0.4042517386398707,5.32557696314185,2.652036574275296,13.463851004816215,12.383425263881835,8.376259916418954,5.629794995772887,8.138274041674364,9.731388689606538,3.0506829532771045,2.9777584214975907,214833375.0,0.4436853249867757,5.581876448471468,2.75062927689139,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.865191887730238,9.60561389236818,2.8914949536400636,2.9345649213755607,28040518.0,5.580378035065562,False,1
92,0.001,0.403297439173869,5.31907229707647,2.646336137250555,13.463293309388543,12.38322469215968,8.375809426441345,5.62923786865053,8.144221012312073,9.736888554909124,3.0567371293648744,2.982901731399975,214833375.0,0.4440668887562222,5.584764811100011,2.745775222929191,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.862303525101695,9.610467946330377,2.888606591011521,2.9394189753377593,28040518.0,5.580378035065562,False,2
93,0.001,0.4018390678590344,5.3106729949033795,2.641938721404437,13.463247017775206,12.383329945824293,8.373900926525579,5.628608056709066,8.152574022871827,9.741391224419857,3.0632279316221993,2.9866693353046285,214833375.0,0.44600684576564364,5.596763576229576,2.7696443901285988,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.85030475997213,9.58659877913097,2.8766078258819556,2.9155498081383517,28040518.0,5.580378035065562,False,3
94,0.001,0.40222129994823086,5.31300524957361,2.644775290094009,13.46280347567099,12.382646359067813,8.375204276238664,5.62883426981492,8.14979822609738,9.737871068973805,3.062199026665054,2.984058979720911,214833375.0,0.44597870972421433,5.596759510880499,2.731737168692818,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.850308825321207,9.62450600056675,2.8766118912310326,2.9534570295741327,28040518.0,5.580378035065562,False,4
95,0.001,0.40224560745650373,5.312211629199953,2.64290100641951,13.464460559009865,12.384086988346201,8.376067746410202,5.62959496400408,8.152248929809911,9.74118598192669,3.063856117210249,2.98669395758457,214833375.0,0.44305738740497164,5.5780768824796905,2.7405682845266983,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.868991453722016,9.61567488473287,2.8952945196318414,2.944625913740252,28040518.0,5.5780768824796905,True,0
96,0.001,0.40023255689053244,5.298986594873547,2.6362552865098356,13.463541960379445,12.383252695257429,8.3751690008138,5.629094980004853,8.164555365505898,9.746997408747593,3.076182405940253,2.992839693495017,214833375.0,0.4463088797198402,5.598546184623373,2.7534240897404247,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.848522151578333,9.602819079519143,2.8748252174881586,2.9317701085265258,28040518.0,5.5780768824796905,False,1
97,0.001,0.40012446561516907,5.298636916444945,2.6354017558375182,13.46324084840618,12.382884905569258,8.37544236840995,5.628816770206212,8.164603931961235,9.747483149731739,3.0768054519650043,2.993415014368694,214833375.0,0.44322490824593436,5.578909651955709,2.7239639461189697,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.868158684245997,9.6322792231406,2.8944617501558225,2.9612302521479807,28040518.0,5.5780768824796905,False,2
98,0.001,0.4004929803333674,5.29968903169607,2.6363199787975216,13.464167497860133,12.383857038041691,8.375675947248844,5.6299757160636705,8.164478466164063,9.74753705924417,3.0759869155527744,2.993655737266149,214833375.0,0.4421627925501929,5.571970591008468,2.734535654797818,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.875097745193238,9.62170751446175,2.9014008111030636,2.9506585434691326,28040518.0,5.571970591008468,True,0
99,0.001,0.39842250235269494,5.287009124197834,2.629024461399445,13.464740876099434,12.384408631805929,8.375712924456513,5.629763786702136,8.1777317519016,9.755384170406483,3.0887038002586795,3.000739325302691,214833375.0,0.4421075979868571,5.57189769670575,2.745224740498731,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.875170639495956,9.611018428760838,2.901473705405782,2.9399694577682194,28040518.0,5.57189769670575,True,0
100,0.001,0.3978106074494001,5.2837683781751075,2.6258307126976894,13.463860486626698,12.38340315605059,8.375289499651485,5.629062945876077,8.180092108451591,9.7575724433529,3.0915211214763776,3.003232233178388,214833375.0,0.44240987433327567,5.573699168709534,2.749076082510316,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.873369167492172,9.607167086749254,2.899672233401998,2.9361181157566345,28040518.0,5.57189769670575,False,1
101,0.001,0.39839618585326453,5.2864073686135065,2.6284600163964282,13.464102875888482,12.383606084250177,8.375575718499427,5.629437717137758,8.177695507274976,9.75514606785375,3.08916834988592,3.00097770074133,214833375.0,0.4439771248234643,5.583314964938536,2.72509873480226,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.86375337126317,9.631144434457308,2.890056437172996,2.9600954634646905,28040518.0,5.57189769670575,False,2
102,0.001,0.3972750394400264,5.280360697947151,2.6248094962549464,13.464504750085394,12.384066658637188,8.37514732249924,5.629556161839379,8.184144052138244,9.75925716238224,3.094786624552089,3.004746665584433,214833375.0,0.4456359373198615,5.594381140254941,2.738268703702264,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.852687195946765,9.617974465557305,2.8789902618565906,2.9469254945646863,28040518.0,5.57189769670575,False,3
103,0.001,0.3959980653353101,5.270639665706349,2.6196116917936982,13.463155754803218,12.383024765123203,8.37430044875572,5.628509978372774,8.19251608909687,9.763413073329504,3.1036607830493717,3.008898286579076,214833375.0,0.44246114823553295,5.573823228836089,2.729081132702327,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.873245107365618,9.627162036557241,2.899548173275443,2.9561130655646233,28040518.0,5.57189769670575,False,4
104,0.001,0.39595312186000636,5.271125873276262,2.619465489242535,13.463473737705847,12.383286332954551,8.375428393709853,5.6292548795083635,8.192347864429586,9.763820843712017,3.104302520433592,3.0097893902658286,214833375.0,0.44469041493203904,5.588826649619312,2.75474051513599,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.858241686582394,9.601502654123578,2.8845447524922196,2.9304536831309607,28040518.0,5.57189769670575,False,5
105,0.001,0.3952679641959954,5.265156522385865,2.616373348065681,13.464296075722888,12.383817644721171,8.37602198252817,5.629710275463484,8.199139553337023,9.76744429665549,3.110865460142305,3.0133369273978032,214833375.0,0.4441224753856659,5.584823851450882,2.7324848189323747,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.862244484750824,9.623758350327194,2.8885475506606495,2.952709379334576,28040518.0,5.57189769670575,False,6
106,0.001,0.39438574929391185,5.26046495641796,2.6157363788331307,13.464644457065624,12.38428577961874,8.375662957726588,5.629576984954037,8.204179500647665,9.76854940078561,3.1151980013086282,3.013840606120906,214833375.0,0.4432686527570089,5.579163909074058,2.758255910251016,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.867904427127648,9.597987259008553,2.8942074930374737,2.9269382880159345,28040518.0,5.57189769670575,False,7
107,0.001,0.39333812905546506,5.253481488460673,2.6095543138955946,13.46373188662631,12.38325597803414,8.375874906221451,5.629366250704761,8.210250398165638,9.773701664138544,3.1223934177607786,3.0198119368091665,214833375.0,0.443200339211358,5.578645551265395,2.750038442139336,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.868422784936311,9.606204727120232,2.894725850846137,2.9351557561276147,28040518.0,5.57189769670575,False,8
108,0.001,0.3928047962202704,5.249698359812686,2.608819938359205,13.464714061452861,12.384246375824985,8.376370797585132,5.630055618104031,8.215015701640176,9.775426437465779,3.126672437772446,3.0212356797448257,214833375.0,0.4445386793878343,5.58783558836864,2.74080233646183,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.859232747833066,9.61544083279774,2.8855358137428917,2.9443918618051206,28040518.0,5.57189769670575,False,9
109,0.001,0.39276354674719643,5.249317370166173,2.6078437184166567,13.46394724007701,12.383591702173836,8.374810712015636,5.629128256375435,8.214629869910837,9.77574798375718,3.125493341849463,3.0212845379587785,214833375.0,0.44173314770062766,5.569473505940556,2.7529175771645873,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.877594830261151,9.603325592094983,2.9038978961709763,2.932276621102363,28040518.0,5.569473505940556,True,0
110,0.001,0.39160387685571596,5.242314875594069,2.602817766327043,13.465165463143375,12.384613482425625,8.376595523997945,5.630168466608133,8.222850587549306,9.781795716098582,3.1342806484038768,3.0273507002810898,214833375.0,0.4464620994196998,5.5995550809129115,2.7498622060940527,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.847513255288795,9.606380963165517,2.8738163211986203,2.9353319921728978,28040518.0,5.569473505940556,False,1
111,0.001,0.39158615557329396,5.2414982658701925,2.603744927318672,13.464758054647259,12.383992764159666,8.376688610044226,5.6298355330031935,8.223259788777067,9.780247836840994,3.135190344174034,3.0260906056845216,214833375.0,0.44516350097126434,5.591389156647854,2.7349087376880843,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.855679179553852,9.621334431571485,2.8819822454636776,2.950285460578866,28040518.0,5.569473505940556,False,2
112,0.001,0.38994697942412143,5.2310239621019345,2.59653930982558,13.46336921799647,12.383165710402306,8.374943744798124,5.6290147829684285,8.232345255894536,9.786626400576726,3.143919782696189,3.0324754731428487,214833375.0,0.4420882304509481,5.571982729298946,2.734436697549596,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.87508560690276,9.621806471709974,2.901388672812586,2.9507575007173545,28040518.0,5.569473505940556,False,3
113,0.001,0.3897582150973882,5.229493733170974,2.5954707555332126,13.464540672426331,12.384034114811072,8.375222568602704,5.62951556700629,8.235046939255357,9.788563359277859,3.145728835431729,3.034044811473078,214833375.0,0.4454598353968726,5.593702070579482,2.7523967995170415,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.853366265622224,9.603846369742527,2.8796693315320496,2.932797398749909,28040518.0,5.569473505940556,False,4
114,0.001,0.38889038422939715,5.223394800517817,2.5936233502476047,13.463805347105152,12.383664516744663,8.37514569738759,5.629168274598861,8.240410546587334,9.790041166497058,3.151750896869772,3.0355449243512562,214833375.0,0.4454947683546278,5.593648613302874,2.7201392686468915,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.853419722898832,9.636103900612678,2.8797227888086576,2.965054929620059,28040518.0,5.569473505940556,False,5
115,0.001,0.38906653596858476,5.224106093903147,2.5929978681152313,13.463947468252913,12.383683273141335,8.376129281348879,5.6293519326315105,8.239841374349766,9.790685405026103,3.1520231874457316,3.036354064516279,214833375.0,0.44229922294616697,5.573595915397101,2.7182308606067833,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.873472420804605,9.638012308652787,2.8997754867144305,2.966963337660167,28040518.0,5.569473505940556,False,6
116,0.001,0.38779381092342813,5.216679340294952,2.5890765174405512,13.464920521031203,12.384192800583243,8.376798948199076,5.629878895097189,8.248241180736251,9.795116283142692,3.1601196079041234,3.0408023776566377,214833375.0,0.4430449525515238,5.578369665321047,2.732667469802091,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.86869867088066,9.623575699457477,2.8950017367904852,2.9525267284648593,28040518.0,5.569473505940556,False,7
117,0.001,0.3864548496486854,5.207621589479783,2.584250281177215,13.463798133211363,12.383390097092688,8.375022406961442,5.629225419467529,8.25617654373158,9.799139815915474,3.167400817481659,3.0449751382903143,214833375.0,0.4434323522779677,5.5808142107817895,2.7515677246939587,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.866254125419917,9.604675444565611,2.8925571913297423,2.9336264735729918,28040518.0,5.569473505940556,False,8
118,0.001,0.38686304087163415,5.209725746255197,2.5866833615819704,13.464068126437757,12.38362039417758,8.375005655930378,5.629150787208924,8.25434238018256,9.79693703259561,3.1652799096751814,3.0424674256269535,214833375.0,0.44349069396654767,5.580684150538619,2.7388178198063247,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.866384185663088,9.617425349453244,2.892687251572913,2.946376378460626,28040518.0,5.569473505940556,False,9
119,0.001,0.3862866513715112,5.205601599726217,2.5827816214543016,13.463248096481001,12.383051909415844,8.375760907441933,5.629344884145678,8.257646496754784,9.800270287961542,3.170159307715716,3.0465632626913766,214833375.0,0.44443408383263483,5.586944587866283,2.73745348160116,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.860123748335424,9.61878968765841,2.886426814245249,2.9477407166657903,28040518.0,5.569473505940556,False,10
120,0.001,0.38466141615445315,5.195123316645519,2.5776269003826804,13.463882901232276,12.383451281720077,8.37551944864637,5.629122213319974,8.268759584586757,9.805824381337397,3.180396132000851,3.0514953129372935,214833375.0,0.4449010557598538,5.589852564087178,2.719230126651013,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.857215772114528,9.637013042608556,2.8835188380243535,2.9659640716159377,28040518.0,5.569473505940556,False,11
121,0.001,0.38426850076295066,5.19154816077342,2.5759532352689614,13.464156715683492,12.383757654042348,8.375272148361436,5.629665810770789,8.272608554910072,9.807804418773387,3.1837239875880154,3.053712575501828,214833375.0,0.44434593121210736,5.586785110490045,2.7500355177996356,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.860283225711662,9.606207651459933,2.8865862916214873,2.935158680467315,28040518.0,5.569473505940556,False,12
122,0.001,0.3840592540254341,5.19084671106698,2.5754939269794557,13.464073565963126,12.383893285901225,8.375832702456957,5.629578970213544,8.273226854896146,9.808399358921768,3.1849859913899774,3.054085043234088,214833375.0,0.4423492511113485,5.573766532110885,2.717832606551705,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.873301804090821,9.638410562707865,2.8996048700006467,2.9673615917152456,28040518.0,5.569473505940556,False,13
123,0.001,0.38275733869795925,5.181852763531338,2.570520886826826,13.463914957987736,12.383441266981912,8.375819405854093,5.629340519134888,8.282062194456397,9.812920380155086,3.1939666423227555,3.058819632308062,214833375.0,0.44312024381425646,5.578613518887366,2.7398499869010977,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.8684548173143405,9.616393182358472,2.894757883224166,2.945344211365853,28040518.0,5.569473505940556,False,14
124,0.001,0.38255035247970537,5.180486831336429,2.5694399453180865,13.46403856890215,12.383902303354867,8.375688187047214,5.629551589109467,8.283551737565721,9.814462358036781,3.1952013557107843,3.0601116437913807,214833375.0,0.4433241724967957,5.579915931134649,2.7404357597816134,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.867152405067057,9.615807409477956,2.8934554709768827,2.944758438485337,28040518.0,5.569473505940556,False,15
125,0.001,0.38158735807690103,5.174713234210342,2.5671255903557815,13.464432106529115,12.38420861283774,8.373844512009562,5.628864787652291,8.289718872318772,9.81708302248196,3.1991312777992196,3.0617391972965096,214833375.0,0.4443320208125644,5.5861903279560785,2.7236480906843448,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.860878008245628,9.632595078575225,2.8871810741554533,2.9615461075826057,28040518.0,5.569473505940556,False,16
126,0.001,0.38111752254172854,5.170774939991109,2.564340597102289,13.464190541847033,12.383824356899853,8.37591700473983,5.629553821653642,8.293415601855925,9.819483759797563,3.2051420647487205,3.0652132245513526,214833375.0,0.44315019249916077,5.578811489240233,2.746540655472199,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.868256846961473,9.60970251378737,2.8945599128712987,2.9386535427947513,28040518.0,5.569473505940556,False,17
